_id,body,rating.authoritative,rating.threatening,rating.rewarding,rating.unnatural,rating.emotional,rating.provoking,rating.timesensitive,rating.imperative
64e394aa5c0aa5be4e141d32,"TimH:>Its possibly a different Shauna Lowery: The one I'm talking about is \n>about 7 foot tall and presents ""Animal Hospital"" or something like \n>that.\nAhhh, I'm getting my Lowry's(sp) mixed upI was thinking of Lowry Turner of DIY SOSabout 3 feet shorterDaveTo unsubscribe from this group, send an email to:\nforteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/ ",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d33,"On Wed, Aug 14, 2002 at 10:59:22AM -0400, Thomas J. Baker wrote:\n> Has anyone had any luck with the gstreamer repository? I'm using RH 7.3\n> and Ximian Gnome 2 snaps and the gstreamer stuff just doesn't work at\n> all. Rhythmbox crashes on startup, gst-player can't play a simple mpg\n> file, etc.I've been using the gstreamer repository with Rawhide Gnome 2 for the\nlast month or so with no problems. Even the new rhythmbox works (if\nyou can call taking 5 minutes to load my mp3 directory ""working"").It might be something with Ximian's Gnome 2 snaps. AFAIK, they're \npretty much straight out of CVS and hence a lot more experimental than \nsome of the other Gnome 2 packages out there.gary_______________________________________________\nRPM-List mailing list \nhttp://lists.freshrpms.net/mailman/listinfo/rpm-list",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d34,"creditfixThank You,Your email address was obtained from a purchased \nlist, Reference # 1590-17700.Â Â If you wish to unsubscribe from this list, please \nClick here and enter your \nname into the remove box. If you have previously \nunsubscribed and are still receiving this message, you may email our \nAbuse Control Center, \nor call 1-888-763-2497, or write us at: NoSpam, 6484 Coral Way, \nMiami, FL, 33155"".\nÂ© 2002 Web Credit Inc. All Rights Reserved.\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d35,"Hi.""Kevin Worthington""  wrote:> into /home/dude/redhat etc. by running\n> #rpm -ivh foo.src.rpmDo this:\necho ""%_topdir /home/dude/redhat"" >> /home/dude/.rpmmacrosand make sure the directory structure (RPMS, SOURCES, SPECS, SRPMS, BUILD)\nis there.-- \nR!_______________________________________________\nRPM-List mailing list \nhttp://lists.freshrpms.net/mailman/listinfo/rpm-list\n",0,0,0,0,0,0,0,1
64e394aa5c0aa5be4e141d36,"Do you Have an Inkjet or Laser Printer?Â \n        Do\n        you Have an Inkjet or Laser Printer?Yes? Then we can SAVE\n        you $$$ Money!\nOur High Quality Ink & Toner Cartridges come\n        with a money-back guarantee, a 1-year\n        Warranty*, and get FREE 3-Day SHIPPING\n        !*\nand best of all...They Cost\n         up to 80%  Less        than\n        Retail Price!*Click here\n        to visit Our Website!*or Call us Toll-Free @\n        1-800-758-8084!\n*90-day warranty on remanufactured\n        cartridges. Free shipping on orders over $40\nÂ \nÂ You\n                are receiving this special offer because you have provided                permission to receive email communications regarding special\n                online promotions or offers. If you feel you have received this\n                message in error, or wish to be removed from our subscriber\n                list, Click HERE\n                and then click send, and you will be removed within three business days.\n                Thank You and we apologize for ANY inconvenience.\n--DeathToSpamDeathToSpamDeathToSpam--\n-------------------------------------------------------\nThis sf.net email is sponsored by: Jabber - The world's fastest growing \nreal-time communications platform! Don't just IM. Build it in! \nhttp://www.jabber.com/osdn/xim\n_______________________________________________\nSpamassassin-Sightings mailing list\nSpamassassin-Sightings@lists.sourceforge.net\nhttps://lists.sourceforge.net/lists/listinfo/spamassassin-sightings\n",0,0,1,0,0,0,0,1
64e394aa5c0aa5be4e141d37,"http://www.guardian.co.uk/religion/Story/0,2763,806744,00.htmlEvangelicals' threat to new archbishopDirect action threat over liberal views on sexualityStephen Bates, religious affairs correspondent\nTuesday October 8, 2002\nThe GuardianEvangelical fundamentalists last night stepped up their campaign to oust\nRowan Williams, the incoming Archbishop of Canterbury, before he even takes\nup his post, by threatening to take ""direct action"" against him.\nThe council of the Church Society, the Church of England's oldest\nevangelical body, joined a younger evangelical pressure group called Reform,\nwhich is also opposed to Dr Williams, in calling on him to recant his\nsupposedly liberal views on sexuality or stand down.\nFollowing an emergency meeting, the 167-year-old society, whose leaders met\nthe archbishop last week, proclaimed their continued opposition to his\nappointment and called on all Anglicans to spurn him.\nThe move is the latest stage of an increasingly aggressive attempt to\ndestabilise the new archbishop, whose leftwing political views are regarded\nwith deep suspicion by the conservative fringes of the evangelical movement.\nSome evangelicals object to Dr Williams's acknowledgement that he has\nordained a gay priest, something many bishops have done, and that those who\nhave sex outside marriage need not necessarily be spurned. The new\narchbishop has repeatedly assured them that he respects the canons of the\nchurch.\nNevertheless, the society said: ""It is clear that he prefers his private\njudgment to the voice of scripture, to the voice of tradition and to the\ncommon mind of the church. As such he can only be a focus of disunity.\n""The council... called upon loyal Anglicans to pray specifically that Rowan\nWilliams would see the error in his teaching, change his views or stand\ndown,"" it said.\nThe society claimed to have drawn up an ""action plan,"" including calling on\nbishops and primates of the 70 million worldwide Anglican communion, of\nwhich archbishops of Canterbury are the leaders, to distance themselves from\nDr Williams's doctrinal and ethical position. It promised it would be\n""taking steps towards appropriate direct action"".\nIt added that Dr Williams remained on the editorial board of a journal\ncalled Theology and Sexuality which, six months ago, published articles\nallegedly commending homosexual behaviour.\nDespite its claim, the society does not represent the common mind of the\nchurch. Dr Williams, currently Archbishop of Wales, was chosen by the crown\nappointments commission of church members, including evangelicals, and his\nappointment was endorsed by the prime minister and the Queen.\nHe is due to succeed George Carey, who retires this month, and will be\nformally enthroned at Canterbury cathedral in February.\nAsked what form direct action might take, the Rev George Curry, the\nsociety's chairman, said: ""Watch this space."" Presumably it could involve a\nsmall minority of parishes repudiating the new archbishop and seeking\nalternative oversight or even demonstrations at services where Dr Williams\nis present.\nChurch of England bishops, who have hitherto largely kept their heads down\nduring the row, are meeting next week to discuss their response to the\nevangelical extremists' challenge, which appears to have grown in the\nabsence of a robust rebuttal.\nA letter by senior theologians in today's Guardian, however, repudiates the\nevangelicals' tactics, calling them unseemly and contrary to biblical\nteaching.\nOn the BBC's Thought for the Day yesterday, Angela Tilby, vice-principal of\nWestcott House, Cambridge, accused Dr Williams's opponents of presumption\nand blackmail. ""It is in fact a thoroughly aggressive way to behave. It is\nattempting to force an issue by emotional violence... manipulating to get\nyour way is often preferable to painstaking negotiation,"" she said.\nLast week, Dr Williams said he was deeply saddened. ""Matters of sexuality\nshould not have the priority or centrality that Reform and the Church\nSociety have tried to give them. The archbishop cannot withdraw his\nappointment since so many, including evangelicals, have urged him to take\nthe post... the archbishop believes it to be his duty under God.""\n------------------------ Yahoo! Groups Sponsor ---------------------~-->\nSell a Home with Ease!\nhttp://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM\n---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:\nforteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/ ",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d38,"The following razor debugging sequence show my mail going from 9295 bytes to\n0 bytes after the preproc runs, which gives me an exit code that is not 0.\nI included the message below.FoxRazor-Log: No /etc/razor/razor-agent.conf found, skipping.\nRazor-Log: No razor-agent.conf found, using defaults.\nAug 26 10:28:09.225237 check[3469]: [ 1] [bootup] Logging initiated\nLogDebugLevel=9 to stdout\nAug 26 10:28:09.225890 check[3469]: [ 5] computed razorhome=/etc/razor,\nconf=, ident=/etc/razor/identity\nAug 26 10:28:09.226006 check[3469]: [ 2] Razor-Agents v2.14 starting\nrazor-check -d -home=/etc/razor\nAug 26 10:28:09.229704 check[3469]: [ 9] uname -a: Linux qmail.mckee.com\n2.4.8-34.1mdk #1 Mon Nov 19 12:40:39 MST 2001 i686 unknown\nAug 26 10:28:09.230155 check[3469]: [ 8] reading straight RFC822 mail from\nAug 26 10:28:09.231524 check[3469]: [ 6] read 1 mail\nAug 26 10:28:09.231923 check[3469]: [ 8] Client supported_engines: 1 2 3 4\nAug 26 10:28:09.233017 check[3469]: [ 8] prep_mail done: mail 1 headers=631,\nmime0=9295\nAug 26 10:28:09.233434 check[3469]: [ 6] skipping whitelist file (empty?):\n/etc/razor/razor-whitelist\nAug 26 10:28:09.233995 check[3469]: [ 5] read_file: 1 items read from\n/etc/razor/servers.discovery.lst\nAug 26 10:28:09.234369 check[3469]: [ 5] read_file: 1 items read from\n/etc/razor/servers.nomination.lst\nAug 26 10:28:09.234697 check[3469]: [ 5] read_file: 3 items read from\n/etc/razor/servers.catalogue.lst\nAug 26 10:28:09.235184 check[3469]: [ 9] Assigning defaults to\nhonor.cloudmark.com\nAug 26 10:28:09.235415 check[3469]: [ 9] Assigning defaults to\ntruth.cloudmark.com\nAug 26 10:28:09.235624 check[3469]: [ 9] Assigning defaults to\nfire.cloudmark.com\nAug 26 10:28:09.235830 check[3469]: [ 9] Assigning defaults to\napt.cloudmark.com\nAug 26 10:28:09.236715 check[3469]: [ 5] read_file: 11 items read from\n/etc/razor/server.truth.cloudmark.com.conf\nAug 26 10:28:09.237368 check[3469]: [ 5] read_file: 11 items read from\n/etc/razor/server.fire.cloudmark.com.conf\nAug 26 10:28:09.237825 check[3469]: [ 5] 149643 seconds before closest\nserver discovery\nAug 26 10:28:09.238135 check[3469]: [ 6] truth.cloudmark.com is a Catalogue\nServer srl 51; computed min_cf=1, Server se: 0B\nAug 26 10:28:09.238414 check[3469]: [ 8] Computed supported_engines: 1 2 4\nAug 26 10:28:09.238656 check[3469]: [ 8] Using next closest server\ntruth.cloudmark.com:2703, cached info srl 51\nAug 26 10:28:09.238871 check[3469]: [ 8] mail 1 Subject: New Freeware\nDownload\nAug 26 10:28:09.290618 check[3469]: [ 6] preproc: mail 1.0 went from 9295\nbytes to 0, erasing\nAug 26 10:28:09.291100 check[3469]: [ 5] Connecting to truth.cloudmark.com\n...\nAug 26 10:28:09.505431 check[3469]: [ 8] Connection established\nAug 26 10:28:09.505662 check[3469]: [ 4] truth.cloudmark.com >> 29 server\ngreeting: sn=C&srl=51&ep4=7542-10&a=l\nAug 26 10:28:09.506086 check[3469]: [ 6] truth.cloudmark.com is a Catalogue\nServer srl 51; computed min_cf=1, Server se: 0B\nAug 26 10:28:09.506342 check[3469]: [ 8] Computed supported_engines: 1 2 4\nAug 26 10:28:09.506604 check[3469]: [ 8] mail 1.0 skipped in check\nAug 26 10:28:09.506686 check[3469]: [ 5] No queries, no spam\nAug 26 10:28:09.506787 check[3469]: [ 5] disconnecting from server\ntruth.cloudmark.com\nAug 26 10:28:09.507071 check[3469]: [ 4] truth.cloudmark.com << 5\nAug 26 10:28:09.507155 check[3469]: [ 6] a=q\nAug 26 10:28:09.507959 check[3469]: [ 8] razor-check finished successfully.>>From bounce-html-sales1-21787251@lyris.execsoft.com Mon Aug 26 14:28:10 2002\nReturn-Path: \nDelivered-To: log@qmail.mckee.com\nReceived: (qmail 3472 invoked from network); 26 Aug 2002 14:28:10 -0000\nReceived: from unknown (HELO port-216-3073879-ds200.devices.datareturn.net)\n(216.46.231.87)\n  by 10.97.5.1 with SMTP; 26 Aug 2002 14:28:05 -0000\nX-Mailer: Lyris Web Interface\nDate: Sat, 24 Aug 2002 09:45:48 -0700\nSubject: New Freeware Download\n - Jammed: eric_koester@ccmail.mckee.com\nTo: \nFrom: ""Diskeeper Product Manager, Executive Software""List-Unsubscribe: \nReply-To: executive@executive.com\nMessage-Id:MIME-Version: 1.0\nContent-Type: text/html; charset=us-ascii\nSpam-File:\nEnvelope-Recipient: eric_koester@ccmail.mckee.comNew Freeware DownloadIT'S\n        FREE!\nÂ Â Â Â Â  \nIncludes the same\nadvanced defragmentation technology\nused in Diskeeper 7.0.\nÂ Much faster than the\nprevious\n    Diskeeper Lite and all built-in defragmenters.\nÂ Now runs on Windows\nNTÂ®/98/2000/XP.\nMillions of downloads attest to the popularity of\nDiskeeper Lite, but it only ran on Windows NT 4.0. Now it's been updated\nfor all\nWindows operating systems from Windows 98 onward.\nNew Diskeeper Lite is still manual-only and cannot\nbe\nscheduled or run across a network, but it is far superior to any built-in\ndefragmenter and much faster. And it will show you why full-version\nDiskeeper is\nthe most recommended automatic defragmenter ever built. \nFind out what you are really missing.\nFree!\n            Full version Diskeeperavailable for purchase from:\nNOTICE: We periodically send new product\ninformation electronically or\nsurvey those individuals who voluntarily give us their e-mail address. We\nhope you enjoy receiving this timely information. However, if you would\nlike to remove yourself from this list, please do not reply to this e-mail\nto be removed.\nYou have received this message from\nesi-vp-marketing at the e-mail\naddress: eric_koester@ccmail.mckee.com\n To unsubscribe, send the above e-mail address in the body of a message\nalong with your name, on a separate line, to\n unsubscribe@executive.com.Â© 2002 Executive Software International,\nInc.\nAll Rights Reserved. DISKEEPER, Executive Software and the Executive\nSoftware\nlogo are either registered trademarks or trademarks of Executive Software\nInternational, Inc. in the United States and/or other countries. Windows\nand\nWindows NT are registered trademarks of Microsoft Corporation in the\nUnited\nStates and/or other countries. All other trademarks and brand names are\nthe\nproperty of the respective owners.\nÂ \n-------------------------------------------------------\nThis sf.net email is sponsored by: OSDN - Tired of that same old\ncell phone?  Get a new here for FREE!\nhttps://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390\n_______________________________________________\nRazor-users mailing list\nRazor-users@lists.sourceforge.net\nhttps://lists.sourceforge.net/lists/listinfo/razor-users",0,0,1,0,0,0,0,1
64e394aa5c0aa5be4e141d39,"On Wed, 28 Aug 2002 17:45:49 -0700\nBrian McNett  wrote:> The first court cases were actually concluded years ago. These \n> include many legal precedents which are used to protect the \n> rights of ISPs to block mail, and to terminate service to \n> spammers.Yeah, but these would be different cases relating to copyright infringements,\nnot about ISP's blocking mail or not.\n---\nLars Hansson\n-------------------------------------------------------\nThis sf.net email is sponsored by: Jabber - The world's fastest growing \nreal-time communications platform! Don't just IM. Build it in! \nhttp://www.jabber.com/osdn/xim\n_______________________________________________\nSpamassassin-talk mailing list\nSpamassassin-talk@lists.sourceforge.net\nhttps://lists.sourceforge.net/lists/listinfo/spamassassin-talk",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d3a,"Dear Homeowner, Interest Rates are at their lowest point in 40 years! We help you find the \nbest rate for your situation by matching your needs with hundreds of \nlenders!Home Improvement, Refinance, Second Mortgage, \nHome Equity Loans, and much, much more!\n \nYou're eligible even with less than perfect credit!\n \nThis service is 100% FREE to home owners and new home buyers \nwithout any obligation. Where others say NO, we say YES!!!http://www282.fastwebsnet.com/mtg\n \nTake just 2 minutes to complete the following form.\nThere is no obligation, all information is kept strictly\nconfidential, and you must be at least 18 years of age.  \nService is available within the United States only.\nThis service is fast and free. http://www282.fastwebsnet.com/mtg\n+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++To opt out:http://www282.fastwebsnet.com/optout.html\n",0,0,1,0,0,0,0,1
64e394aa5c0aa5be4e141d3b,"Quoting Paul Linehan (plinehan@yahoo.com):> What is the GPL all about then?(1) I'm sure you are not _actually_ under the delusion that everything\non a typical Linux distribution issued subject to the terms of the GNU\nGPL.  For one thing, it seems difficult to imagine you _not_ being aware\nthat XFree86 is under the X/MIT licence, that Perl is under the Perl\nArtistic Licence, that Apache is under the Apache licence, and that\nnumerous BSD utilities are under the BSD licence.Furthermore, xv, Acrobat Reader, pine, pico, Netscape Communicator, and\na whole slew of other applications typically included aren't under any\nopen source licence at all, but rather are proprietary.(2) You seem, in any event, to be under a misconception as to what the\nGPL provides, as to code under its umbrella.  It says (in part) that\n_if_ you have lawfully received a copy of covered binary code, then you\nmay insist on one of certain forms of access to the matching source\ncode.  Please note that it does _not_ guarantee you any rights\nwhatsoever if nobody's decided to give you a lawful copy.> But *_surely_* they cannot BSD Linux? It's not theirs to BSD!Again, you seem to be under a misconception.  If you check, I'm quite\nconfident you'll see that SuSE are in full compliance with GPL v. 2's\nsource-code access provisions concerning GPLed code included in their\ndistribution.  And no, nobody has the legal right to alter licence terms\nto someone else's copyrighted property.  But you have not cited any\nreasons to believe that SuSE have done any of those things.\n \n> Fine - nobody can oblige SuSE to do anything other than put up the ftp\n> version, but surely they can't prevent a CD owner from burning a copy\n> and giving it to me?See below.  You and the CD owner would be committing copyright violation.\nSuSE Linux AG are rather unlikely to knock down your door and haul you\ndown to a judge, if that's what you're asking.> Nobody can oblige them to give away anything other than ftp - I'm not\n> asking for that. I'm asking for somebody who has Linux (GPL'ed) to\n> burn a copy for me and give it to me in exchange for a reasonable\n> consideration (say, the price of the CDs and a bottle of Frascati or a\n> couple of pints?).You appear confused between Linux the kernel (which is a copyrighted\nwork to which source code access is guaranteed under the GNU GPL if\nyou've received a lawful copy of a binary version) and the rather\nimprecise concept of a ""Linux distribution"", which is a number of works\nunder diverse licence terms collected onto some media.In the case of SuSE's boxed sets -- which are NOT lawful to duplicate\nand redistribute in their entirety -- at least a couple of the\napplications on them (YaST, YaST2, and the installer program) are\nproprietary copyrighted works of SuSE Linux AG.  In the general case,\nduplicating and redistributing CD-ROMs containing those works is\ncopyright infringement.  Illegal.  No amount of hand-waving about the\nGNU GPL is going to change that.(SuSE permit people to duplicate and redistribute the ""evaluation"" and\n""live-eval"" CD editions, despite that fact, as long as it is not ""for\nvalue"".)If you want to have a SuSE boxed set to install from, buy one.> What does the GPL mean now?Suggestion:  Read it.  I would guess you've not yet done so.-- \nCheers,                                             Live Faust, die Jung.\nRick Moen\nrick@linuxmafia.com-- \nIrish Linux Users' Group: ilug@linux.ie\nhttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.\nList maintainer: listmaster@linux.ie\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d3c,empty,0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d3d,empty,0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d3e,"URL: http://www.newsisfree.com/click/-4,8052859,1440/\nDate: Not suppliedBritish scientists vow to have their robotic probe ready for launch in 2003, \namid concerns over the project's finances\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d3f,"On Fri, 04 Oct 2002 01:14:28 +0200\nVincent  wrote:# Hello,\n# \n# I'm looking for the package k3b for the redhat 8.0, Does anyone know\n# \n# where to get it ? I tried to compile but it did an error message:I've been working on a .src.rpm for it.  Their rpm and spec file is\nvery dirty, so I""m cleaning it up.  I think I have all the build-req's\nand the install req's sorted out, but I need more testers.http://geek.j2solutions.net/rpms/k3b/Please try it.-- \nJesse Keating\nj2Solutions.net\nMondo DevTeam (www.mondorescue.org)Was I helpful?  Let others know:\n http://svcs.affero.net/rm.php?r=jkeating_______________________________________________\nRPM-List mailing list \nhttp://lists.freshrpms.net/mailman/listinfo/rpm-list\n",0,0,0,0,0,0,0,1
64e394aa5c0aa5be4e141d40,Click Here\nhwawrlgiooooqvjoii\n,0,0,0,1,0,0,0,1
64e394aa5c0aa5be4e141d41,"Quoting Nick Murtagh (nickm@go2.ie):\n> On Mon, 2002-08-12 at 19:26, Rick Moen wrote:\n>\n>> NON-freely redistributable apps (in boxed sets):\n>> -----------------------------------------------\n>> SAP database\n> \n> The same one as provided on www.sapdb.org? \n> Which is released under the GPL/LGPL?Looking at http://www.sapdb.org/history.htm , it seems that SAP went\nopen-source some time in 2000, so my information likely was correct\nat the time I compiled that list.In addition, please note that, just because a company decides to go open\nsource with a codebase as of some new release version, that doesn't make\nall versions ever released open source retroactively.  A licence\nattaches to a _copy_ of a creative work.  So, if there was a\nproprietary, non-redistributable copy in SuSE boxed sets, it's still\nproprietary and non-redistributable -- unless SAP AG decided to mail out\na separate permission grant for it.\n-- \nIrish Linux Users' Group: ilug@linux.ie\nhttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.\nList maintainer: listmaster@linux.ie\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d42,">>>>> ""R"" == Robert Harley  writes:    R> Well IIRC, Cortez arrived in 1519, and DeSoto was born circa\n    R> 1500.  You do the math.Ah, I suppose so. If it wasn't DeSoto ... then who was it that landed\nin Southern Florida to be greeted by great cities of millions of\nmound-dwellers who had completely vanished by the time Cortez arrived\nto kill as many as he could?-- \nGary Lawrence Murphy  TeleDynamics Communications Inc\n Business Advantage through Community Software : http://www.teledyn.com\n""Computers are useless.  They can only give you answers.""(Pablo Picasso)http://xent.com/mailman/listinfo/fork",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d43,"We ship worldwide within 24 hours!No waiting rooms, drug stores, or embarrassing conversations. \nOur licensed pharmacists will have your order to you in 1 or 2 days!\nClick this link to get started today!   \nhttp://www.atlanticmeds.com/main2.php?rx=17692\n   \nVIAGRA and many other prescription drugs available, including: \n   \nXENICAL and Phentermine, weight loss medications used to help\noverweight people lose weight and keep this weight off. VALTREX, Treatement for Herpes. \n   \nPROPECIA, the first pill that effectively treats\nmale pattern hair loss. \nhttp://www.atlanticmeds.com/main2.php?rx=17692\nZYBAN, Zyban is the first nicotine-free pill that,\nas part of a  comprehensive program from \nyour health care  professional, can help you\nstop smoking. \nhttp://www.atlanticmeds.com/main2.php?rx=17692\nCLARITIN, provides effective relief from the  symptoms \nof seasonal allergies.  And Much More... Cilck this link to get started today!\nhttp://www.atlanticmeds.com/main2.php?rx=17692\n      \n \nTo Be extracted from future contacts visit:\nhttp://worldrxco.com/remove.php\ninternz\nhttp://xent.com/mailman/listinfo/fork\n",0,0,1,0,0,0,1,1
64e394aa5c0aa5be4e141d44,"use Perl Daily Headline MailerTwo OSCON Lightning Talks Online\n    posted by gnat on Friday August 30, @18:37 (news)\n    http://use.perl.org/article.pl?sid=02/08/30/2238234\nCopyright 1997-2002 pudge.  All rights reserved.\n======================================================================You have received this message because you subscribed to it\non use Perl.  To stop receiving this and other\nmessages from use Perl, or to add more messages\nor change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d45,"URL: http://jeremy.zawodny.com/blog/archives/000200.html\nDate: 2002-09-29T10:59:19-08:00Strangely, I managed to get up before 9am (on a Sunday!) without the aid of an \nalarm clock. Not sure how that happened. I had some breakfast (muffin with \njelly and peanut butter, and strawberry drink) while catching up on...\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d46,"John P. Looney wrote:\n>  I decided to try out GarGnome, to see what gnome2 looks like. It's\n> pretty, I'll give it that.\n> \n>  However, there seemed to be loads of bugs - sawfish threw wobblers all\n> over the place, so I tryed out metacity - which doesn't have a GUI\n> configurator, and arsed if I'm going back to the fvwm days when you had to\n> set settings by hand, without an idea what the values looked like.Have you tried gconf-editor? It's a GUI front-end to gconf\nsettings (and metacity has it's settings handled by gconf, like\nall good gnome2 apps). It's true there's no designated metacity\nconfigurator - but the whole point of metacity is to have\nreasonable defaults, and thus get away from the need for settings\naltogether, and have the window manager be not in the way (as so\nmany are).As to the sawfish issue, no idea, sorry - are you sure that\ngnome2's panel handles 1.4 applets at all?Cheers,\nDave.-- \n       David Neary,\n    Marseille, France\n  E-Mail: bolsh@gimp.org-- \nIrish Linux Users' Group: ilug@linux.ie\nhttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.\nList maintainer: listmaster@linux.ie\n",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d47,"We've not only reduced the f-p and f-n rates in my test runs, we've also\nmade the score distributions substantially sharper.  This is bad news for\nGreg, because the non-existent ""middle ground"" is becoming even less\nexistent :Ham distribution for all runs:\n* = 1333 items\n  0.00 79975 ************************************************************\n  2.50     1 *\n  5.00     0\n  7.50     0\n 10.00     2 *\n 12.50     1 *\n 15.00     0\n 17.50     0\n 20.00     0\n 22.50     1 *\n 25.00     0\n 27.50     0\n 30.00     0\n 32.50     0\n 35.00     0\n 37.50     1 *\n 40.00     0\n 42.50     0\n 45.00     0\n 47.50     0\n 50.00     0\n 52.50     0\n 55.00     0\n 57.50     0\n 60.00     1 *\n 62.50     0\n 65.00     1 *\n 67.50     0\n 70.00     0\n 72.50     0\n 75.00     0\n 77.50     0\n 80.00     0\n 82.50     0\n 85.00     0\n 87.50     0\n 90.00     0\n 92.50     0\n 95.00     0\n 97.50    17 *Spam distribution for all runs:\n* = 914 items\n  0.00   118 *\n  2.50     7 *\n  5.00     0\n  7.50     2 *\n 10.00     1 *\n 12.50     1 *\n 15.00     3 *\n 17.50     1 *\n 20.00     1 *\n 22.50     1 *\n 25.00     0\n 27.50     0\n 30.00     4 *\n 32.50     3 *\n 35.00     4 *\n 37.50     2 *\n 40.00     0\n 42.50     1 *\n 45.00     1 *\n 47.50     0\n 50.00     2 *\n 52.50     3 *\n 55.00     1 *\n 57.50     2 *\n 60.00     0\n 62.50     1 *\n 65.00     1 *\n 67.50    10 *\n 70.00     2 *\n 72.50     1 *\n 75.00     2 *\n 77.50     1 *\n 80.00     0\n 82.50     0\n 85.00     1 *\n 87.50     4 *\n 90.00     2 *\n 92.50     5 *\n 95.00    14 *\n 97.50 54806 ************************************************************As usual for me, this is an aggregate of 20 runs, each both training and\npredicting on 4000 c.l.py ham + ~2750 BruceG spam.Only 25 ham scores out of 80,000 are above 0.025 now (and, yes, the\n""Nigerian scam""-quoting msg is still counted as ham -- I haven't taken\nanything out of the ham corpus since remving the ""If AOL were a car"" spam),\nthe f-p rate wouldn't have changed at all if the spamprob cutoff were\ndropped from 0.90 to 0.675, dropping the cutoff to 0.40 would have added\nonly 2 false positives, and dropping it to 0.15 would have added only\nanother 2 more!It's spooky.",0,0,0,1,0,0,0,0
64e394aa5c0aa5be4e141d48,"> How were these msgs broken up into the 5 sets?  Set4 in particular is giving\n> the other sets severe problems, and Set5 blows the f-n rate on everything\n> it's predicting -- when the rates across runs within a training set vary by\n> as much as a factor of 25, it suggests there was systematic bias in the way\n> the sets were chosen.  For example, perhaps they were broken into sets by\n> arrival time.  If that's what you did, you should go back and break them\n> into sets randomly instead.  If you did partition them randomly, the wild\n> variance across runs is mondo mysterious.They weren't partitioned in any particular scheme - I think I'll write a\nreshuffler and move them all around, just in case (fwiw, I'm using MH \nstyle folders with numbered files - means you can just use MH tools to \nmanipulate the sets.)\n> For whatever reason, there appear to be few of those in BruceG's spam\n> collection.  I added code to strip uuencoded sections, and pump out uuencode\n> summary tokens instead.  I'll check it in.  It didn't make a significant\n> difference on my usual test run (a single spam in my Set4 is now judged as\n> ham by the other 4 sets; nothing else changed).  It does shrink the database\n> size here by a few percent.  Let us know whether it helps you!I'll give it a go.\n-- \nAnthony Baxter        \nIt's never too late to have a happy childhood.",0,0,0,0,0,0,0,0
64e394aa5c0aa5be4e141d49,"Norton AD\nÂ \n      ATTENTION:\n            This is a MUST for ALL Computer Users!!!\nÂ *NEW\n      - Special Package Deal!*\nNorton\n            SystemWorks 2002 Software Suite\n            -Professional Edition-\nIncludes\n            Six - Yes 6! - Feature-Packed UtilitiesALL\n            for 1\n            Special LOW\n            Price!\nThis Software Will:- Protect your\n            computer from unwanted and  hazardous viruses- Help secure your\n            private & valuable information- Allow you to transfer files\n            and send e-mails  safely- Backup your ALL your data quick and\n            easily- Improve your PC's performance w/superior\n            integral diagnostics!Â \n      \n6\nFeature-Packed Utilities\n1\n Great\n            Price             A $300+  Combined Retail Value\n            YOURS for Only $29.99!\n<Includes\n            FREE Shipping!>\n Don't fall prey to destructive viruses\n    or hackers!ProtectÂ  your computer and your valuable  information\n    and->\n            CLICK HERE to Order Yours NOW! <-Click\n      here for more information\nÂ Â Â Â Â Â Â \n      Your\n      email address was obtained from an opt-in list. Opt-in MRSA List\n      Â Purchase Code # 312-1-010.Â Â If you wish to be unsubscribed\n      from this list, please Click\n      here and press send to be removed. If you have previously unsubscribed\n      and are still receiving this message, you may email our Spam\n      Abuse Control Center. We do not condone spam in any shape or form.\n      Thank You kindly for your cooperation.\n",0,0,1,0,0,1,1,1
